"Codigo","Estado"
1611128,"Activo"
1611129,"Activo"
1611130,"Activo"
1611131,"Activo"
1611132,"Activo"
1611133,"Activo"
1611134,"Activo"
1611135,"Activo"
1611136,"Activo"
1611137,"Activo"
1611138,"Activo"
1611139,"Activo"
1611140,"Activo"
1611141,"Activo"
1611142,"Activo"
1611143,"Activo"
1611144,"Activo"
1611145,"Activo"
1611146,"Activo"
1611147,"Activo"
1611148,"Activo"
1611149,"Activo"
1611150,"Activo"
1611151,"Activo"
1611152,"Activo"
1611153,"Activo"
1611154,"Activo"
1611155,"Activo"
1611156,"Activo"
1611157,"Activo"
1611158,"Activo"
1611159,"Activo"
1611160,"Activo"
1611161,"Activo"
1611162,"Activo"
1611163,"Activo"
1612002,"Activo"
1612003,"Activo"
1612005,"Activo"
1612006,"Activo"
1612007,"Activo"
1612008,"Activo"
1612009,"Activo"
1612011,"Activo"
1612012,"Activo"
1612013,"Activo"
1612014,"Activo"
1612016,"Activo"
1612017,"Activo"
1612018,"Activo"
1612022,"Activo"
1612031,"Activo"
1612032,"Activo"
1612035,"Activo"
1612037,"Activo"
1612039,"Activo"
1612040,"Activo"
1612041,"Activo"
1612042,"Activo"
1612046,"Activo"
1612050,"Activo"
1612051,"Activo"
1612052,"Activo"
1612054,"Activo"
1612055,"Activo"
1612056,"Activo"
1612058,"Activo"
1612060,"Activo"
1612061,"Activo"
1612062,"Activo"
1612063,"Activo"
1612064,"Activo"
1612066,"Activo"
1612067,"Activo"
1612068,"Activo"
1612069,"Activo"
1612071,"Activo"
1612073,"Activo"
1612075,"Activo"
1612076,"Activo"
1612077,"Activo"
1612081,"Activo"
1612083,"Activo"
1612084,"Activo"
1612085,"Activo"
1612090,"Activo"
1612091,"Activo"
1612092,"Activo"
1612093,"Activo"
1612094,"Activo"
1612095,"Activo"
1612096,"Activo"
1612097,"Activo"
1612099,"Activo"
1612100,"Activo"
1612101,"Activo"
1612102,"Activo"
1612103,"Activo"
1612104,"Activo"
1612107,"Activo"
1612108,"Activo"
1612110,"Activo"
1612111,"Activo"
1612112,"Activo"
1612113,"Activo"
1612114,"Activo"
1612115,"Activo"
1612116,"Activo"
1612117,"Activo"
1612118,"Activo"
1612119,"Activo"
1612120,"Activo"
1612121,"Activo"
1612122,"Activo"
1612123,"Activo"
1612124,"Activo"
1612125,"Activo"
1612126,"Activo"
1612127,"Activo"
1612128,"Activo"
1612129,"Activo"
1612130,"Activo"
1612131,"Activo"
1612132,"Activo"
1612133,"Activo"
1612134,"Activo"
1612135,"Activo"
1612136,"Activo"
1612137,"Activo"
1612138,"Activo"
1612139,"Activo"
1612140,"Activo"
1612141,"Activo"
1612142,"Activo"
1612143,"Activo"
1612144,"Activo"
1612145,"Activo"
1612146,"Activo"
1612147,"Activo"
1612148,"Activo"
1612149,"Activo"
1612150,"Activo"
1612151,"Activo"
1612152,"Activo"
1612153,"Activo"
1612154,"Activo"
1612155,"Activo"
1612156,"Activo"
1612157,"Activo"
1612158,"Activo"
1612159,"Activo"
1612160,"Activo"
1612161,"Activo"
1612162,"Activo"
1612163,"Activo"
1612164,"Activo"
1612165,"Activo"
1612166,"Activo"
1612167,"Activo"
1612168,"Activo"
1612169,"Activo"
1612170,"Activo"
1612171,"Activo"
1612172,"Activo"
1612173,"Activo"
1612174,"Activo"
1612175,"Activo"
1612176,"Activo"
1612177,"Activo"
1612178,"Activo"
1612179,"Activo"
1612180,"Activo"
1612181,"Activo"
1612182,"Activo"
1612183,"Activo"
1620003,"Activo"
1620012,"Activo"
1620014,"Activo"
1620016,"Activo"
1620020,"Activo"
1620022,"Activo"
1620040,"Activo"
1620041,"Activo"
1620042,"Activo"
1620043,"Activo"
1620046,"Activo"
1620052,"Activo"
1620054,"Activo"
1620055,"Activo"
1620057,"Activo"
1620058,"Activo"
1620059,"Activo"
1620060,"Activo"
1620061,"Activo"
1620062,"Activo"
1620063,"Activo"
1620064,"Activo"
1620066,"Activo"
1620067,"Activo"
1620068,"Activo"
1620072,"Activo"
1620074,"Activo"
1620077,"Activo"
1620080,"Activo"
1620085,"Activo"
1620087,"Activo"
1620088,"Activo"
1620089,"Activo"
1620093,"Activo"
1620094,"Activo"
1620096,"Activo"
1620097,"Activo"
1620100,"Activo"
1620101,"Activo"
1620102,"Activo"
1620103,"Activo"
1620104,"Activo"
1620106,"Activo"
1620107,"Activo"
1620111,"Activo"
1620112,"Activo"
1620114,"Activo"
1620117,"Activo"
1620118,"Activo"
1620119,"Activo"
1620120,"Activo"
1620121,"Activo"
1620122,"Activo"
1620123,"Activo"
1620124,"Activo"
1620125,"Activo"
1620126,"Activo"
1620127,"Activo"
1620128,"Activo"
1620129,"Activo"
1620130,"Activo"
1620131,"Activo"
1621001,"Activo"
1621002,"Activo"
1621004,"Activo"
1621005,"Activo"
1621006,"Activo"
1621007,"Activo"
1621015,"Activo"
1621016,"Activo"
1621020,"Activo"
1621021,"Activo"
1621023,"Activo"
1621024,"Activo"
1621025,"Activo"
1621027,"Activo"
1621031,"Activo"
1621034,"Activo"
1621037,"Activo"
1621040,"Activo"
1621047,"Activo"
1621048,"Activo"
1621050,"Activo"
1621082,"Activo"
1621083,"Activo"
1621084,"Activo"
1621085,"Activo"
1621086,"Activo"
1621087,"Activo"
1621088,"Activo"
1621089,"Activo"
1621090,"Activo"
1621091,"Activo"
1621092,"Activo"
1622002,"Activo"
1622004,"Activo"
1622007,"Activo"
1622009,"Activo"
1622010,"Activo"
1622012,"Activo"
1622013,"Activo"
1622014,"Activo"
1622015,"Activo"
1622017,"Activo"
1622081,"Activo"
1622082,"Activo"
1622083,"Activo"
1622084,"Activo"
1626002,"Activo"
1626003,"Activo"
1626004,"Activo"
1626005,"Activo"
1626008,"Activo"
1626010,"Activo"
1626011,"Activo"
1626012,"Activo"
1626013,"Activo"
1626015,"Activo"
1626017,"Activo"
1626019,"Activo"
1626082,"Activo"
1626083,"Activo"
1626084,"Activo"
1626085,"Activo"
1626086,"Activo"
1626087,"Activo"
1626088,"Activo"
1626089,"Activo"
1626090,"Activo"
1626091,"Activo"
1626092,"Activo"
1626093,"Activo"
1626094,"Activo"
1626095,"Activo"
1626096,"Activo"
1626097,"Activo"
1626098,"Activo"
1626099,"Activo"
1626100,"Activo"
1626101,"Activo"
1626102,"Activo"
1626103,"Activo"
1626104,"Activo"
1626105,"Activo"
1626106,"Activo"
1626107,"Activo"
1626108,"Activo"
1626109,"Activo"
1626110,"Activo"
1701002,"Activo"
1701006,"Activo"
1701007,"Activo"
1701009,"Activo"
1701010,"Activo"
1701011,"Activo"
1701012,"Activo"
1701013,"Activo"
1701014,"Activo"
1706001,"Activo"
1706002,"Activo"
1706004,"Activo"
1706005,"Activo"
1706006,"Activo"
1706008,"Activo"
1706009,"Activo"
1706056,"Activo"
1706057,"Activo"
1706058,"Activo"
1706059,"Activo"
1706060,"Activo"
1706061,"Activo"
1801009,"Activo"
1801010,"Activo"
1801011,"Activo"
1801012,"Activo"
1801013,"Activo"
1801014,"Activo"
1801015,"Activo"
1801016,"Activo"
1801018,"Activo"
1801020,"Activo"
1801021,"Activo"
1801022,"Activo"
1801023,"Activo"
1801024,"Activo"
1801025,"Activo"
1801026,"Activo"
1801027,"Activo"
1801028,"Activo"
1801029,"Activo"
1801031,"Activo"
1801032,"Activo"
1801034,"Activo"
1801036,"Activo"
1801037,"Activo"
1801042,"Activo"
1801043,"Activo"
1801044,"Activo"
1801045,"Activo"
1801046,"Activo"
1801049,"Activo"
1801050,"Activo"
1801052,"Activo"
1801054,"Activo"
1801060,"Activo"
1801061,"Activo"
1801062,"Activo"
1801063,"Activo"
1801065,"Activo"
1801070,"Activo"
1801072,"Activo"
1801073,"Activo"
1801074,"Activo"
1801077,"Activo"
1801078,"Activo"
1801079,"Activo"
1801081,"Activo"
1801082,"Activo"
1801084,"Activo"
1801086,"Activo"
1801087,"Activo"
1801088,"Activo"
1801089,"Activo"
1801090,"Activo"
1801091,"Activo"
1801092,"Activo"
1801093,"Activo"
1801094,"Activo"
1801095,"Activo"
1801096,"Activo"
1801097,"Activo"
1801098,"Activo"
1801099,"Activo"
1801100,"Activo"
1801101,"Activo"
1801102,"Activo"
1801103,"Activo"
1801104,"Activo"
1801105,"Activo"
1801106,"Activo"
1801107,"Activo"
1801108,"Activo"
1801109,"Activo"
1801110,"Activo"
1801111,"Activo"
1801112,"Activo"
1801113,"Activo"
1801114,"Activo"
1801115,"Activo"
1801116,"Activo"
1801117,"Activo"
1801118,"Activo"
1801119,"Activo"
1801120,"Activo"
1801121,"Activo"
1801122,"Activo"
1801123,"Activo"
1801124,"Activo"
1801125,"Activo"
1803002,"Activo"
1803003,"Activo"
1803004,"Activo"
1803005,"Activo"
1803006,"Activo"
1806005,"Activo"
1806006,"Activo"
1806008,"Activo"
1806009,"Activo"
1806010,"Activo"
1806011,"Activo"
1806012,"Activo"
1806013,"Activo"
1806014,"Activo"
1806015,"Activo"
1806018,"Activo"
1806020,"Activo"
1806021,"Activo"
1806022,"Activo"
1806023,"Activo"
1806024,"Activo"
1806025,"Activo"
1806026,"Activo"
1806027,"Activo"
1806028,"Activo"
1806029,"Activo"
1806030,"Activo"
1806031,"Activo"
1807001,"Activo"
1807002,"Activo"
1807003,"Activo"
1807004,"Activo"
1807005,"Activo"
1807006,"Activo"
1807007,"Activo"
1807008,"Activo"
1807009,"Activo"
1812001,"Activo"
1812003,"Activo"
1812004,"Activo"
2001002,"Activo"
2001003,"Activo"
2001004,"Activo"
2001005,"Activo"
2001006,"Activo"
2001007,"Activo"
2006001,"Activo"
2006003,"Activo"
2021001,"Activo"
2101001,"Activo"
2101002,"Activo"
2101003,"Activo"
2101004,"Activo"
2101005,"Activo"
2101006,"Activo"
2101007,"Activo"
2101010,"Activo"
2101013,"Activo"
2101014,"Activo"
2101015,"Activo"
2101016,"Activo"
2101017,"Activo"
2101018,"Activo"
2101019,"Activo"
2101020,"Activo"
2101021,"Activo"
2101022,"Activo"
2101023,"Activo"
2101026,"Activo"
2101028,"Activo"
2101029,"Activo"
2101031,"Activo"
2101032,"Activo"
2101033,"Activo"
2101035,"Activo"
2101036,"Activo"
2101037,"Activo"
2101039,"Activo"
2101040,"Activo"
2101043,"Activo"
2101051,"Activo"
2101053,"Activo"
2101054,"Activo"
2101055,"Activo"
2101056,"Activo"
2101057,"Activo"
2101058,"Activo"
2101060,"Activo"
2101061,"Activo"
2101068,"Activo"
2101069,"Activo"
2101071,"Activo"
2101073,"Activo"
2101075,"Activo"
2101076,"Activo"
2103001,"Activo"
2103081,"Activo"
2103082,"Activo"
2103083,"Activo"
2106002,"Activo"
2106004,"Activo"
2106005,"Activo"
2107001,"Activo"
2107002,"Activo"
2108001,"Activo"
2108002,"Activo"
2108003,"Activo"
2108004,"Activo"
2108007,"Activo"
2110001,"Activo"
2111001,"Activo"
2112001,"Activo"
2120001,"Activo"
2120002,"Activo"
2122001,"Activo"
2122002,"Activo"
2122003,"Activo"
2126001,"Activo"
2126002,"Activo"
2126003,"Activo"
2126004,"Activo"
2126005,"Activo"
2201003,"Activo"
2201006,"Activo"
2201007,"Activo"
2201008,"Activo"
2201009,"Activo"
2201011,"Activo"
2201012,"Activo"
2201013,"Activo"
2201014,"Activo"
2201015,"Activo"
2201021,"Activo"
2201022,"Activo"
2201024,"Activo"
2201025,"Activo"
2201027,"Activo"
2201028,"Activo"
2201029,"Activo"
2201030,"Activo"
2201031,"Activo"
2203001,"Activo"
2203002,"Activo"
2203004,"Activo"
2203005,"Activo"
2203007,"Activo"
2203008,"Activo"
2203009,"Activo"
2204003,"Activo"
2204004,"Activo"
2204005,"Activo"
2204006,"Activo"
2204007,"Activo"
2204008,"Activo"
2204015,"Activo"
2204016,"Activo"
2206005,"Activo"
2206007,"Activo"
2206010,"Activo"
2206019,"Activo"
2206020,"Activo"
2208001,"Activo"
2208010,"Activo"
2208011,"Activo"
2208016,"Activo"
2208017,"Activo"
2208028,"Activo"
2208029,"Activo"
2208030,"Activo"
2208032,"Activo"
2208033,"Activo"
2208034,"Activo"
2208035,"Activo"
2208039,"Activo"
2208040,"Activo"
2208043,"Activo"
2208044,"Activo"
2208045,"Activo"
2208047,"Activo"
2208048,"Activo"
2208049,"Activo"
2208050,"Activo"
2208051,"Activo"
2208052,"Activo"
2208053,"Activo"
2208054,"Activo"
2208055,"Activo"
2208056,"Activo"
2210001,"Activo"
2210002,"Activo"
2210003,"Activo"
2211003,"Activo"
2211004,"Activo"
2211005,"Activo"
2211006,"Activo"
2211007,"Activo"
2211009,"Activo"
2212001,"Activo"
2212002,"Activo"
2212003,"Activo"
2212004,"Activo"
2212005,"Activo"
2212006,"Activo"
2212007,"Activo"
2212009,"Activo"
2212080,"Activo"
2212081,"Activo"
2212082,"Activo"
2212083,"Activo"
2212084,"Activo"
2212086,"Activo"
2220003,"Activo"
2220004,"Activo"
2220008,"Activo"
2220010,"Activo"
2220011,"Activo"
2220012,"Activo"
2226000,"Activo"
2226001,"Activo"
2226002,"Activo"
2317002,"Activo"
2317003,"Activo"
2401008,"Activo"
2401010,"Activo"
2401017,"Activo"
2401019,"Activo"
2401022,"Activo"
2401023,"Activo"
2401027,"Activo"
2401028,"Activo"
2401029,"Activo"
2401030,"Activo"
2401031,"Activo"
2401032,"Activo"
2401033,"Activo"
2401034,"Activo"
2401035,"Activo"
2401036,"Activo"
2401037,"Activo"
2401038,"Activo"
2401039,"Activo"
2401040,"Activo"
2403001,"Activo"
2403002,"Activo"
2403005,"Activo"
2404001,"Activo"
2404002,"Activo"
2404003,"Activo"
2404004,"Activo"
2404007,"Activo"
2404009,"Activo"
2404010,"Activo"
2404011,"Activo"
2404012,"Activo"
2406001,"Activo"
2406009,"Activo"
2406010,"Activo"
2406013,"Activo"
2406015,"Activo"
2406017,"Activo"
2406019,"Activo"
2406021,"Activo"
2406022,"Activo"
2406023,"Activo"
2406024,"Activo"
2406025,"Activo"
2406026,"Activo"
2406028,"Activo"
2406029,"Activo"
2406030,"Activo"
2406031,"Activo"
2406032,"Activo"
2406033,"Activo"
2406034,"Activo"
2406035,"Activo"
2406036,"Activo"
2406037,"Activo"
2406038,"Activo"
2406039,"Activo"
2406040,"Activo"
2406041,"Activo"
2406042,"Activo"
2406043,"Activo"
2406044,"Activo"
2406045,"Activo"
2406046,"Activo"
2406047,"Activo"
2407001,"Activo"
2408001,"Activo"
2408002,"Activo"
2408003,"Activo"
2408004,"Activo"
2408005,"Activo"
2408006,"Activo"
2408007,"Activo"
2408008,"Activo"
2408009,"Activo"
2408010,"Activo"
2408011,"Activo"
2408012,"Activo"
2410002,"Activo"
2410003,"Activo"
2410004,"Activo"
2410005,"Activo"
2411007,"Activo"
2411010,"Activo"
2411011,"Activo"
2411012,"Activo"
2411013,"Activo"
2411014,"Activo"
2411015,"Activo"
2412002,"Activo"
2412003,"Activo"
2412004,"Activo"
2412005,"Activo"
2412006,"Activo"
2412007,"Activo"
2412008,"Activo"
2412009,"Activo"
2412011,"Activo"
2412012,"Activo"
2412013,"Activo"
2412014,"Activo"
2412080,"Activo"
2412081,"Activo"
2412082,"Activo"
2412083,"Activo"
2420001,"Activo"
2420002,"Activo"
2420003,"Activo"
2420004,"Activo"
2420006,"Activo"
2420008,"Activo"
2420009,"Activo"
2420011,"Activo"
2420012,"Activo"
2420016,"Activo"
2420017,"Activo"
2420018,"Activo"
2420019,"Activo"
2420020,"Activo"
2420021,"Activo"
2420022,"Activo"
2420023,"Activo"
2420024,"Activo"
2421002,"Activo"
2421003,"Activo"
2421004,"Activo"
2421005,"Activo"
2421006,"Activo"
2421007,"Activo"
2421008,"Activo"
2421009,"Activo"
2421010,"Activo"
2421011,"Activo"
2421012,"Activo"
2422002,"Activo"
2422003,"Activo"
2426003,"Activo"
2426006,"Activo"
2426008,"Activo"
2426009,"Activo"
2717002,"Activo"
2717004,"Activo"
2717005,"Activo"
2717006,"Activo"
2717007,"Activo"
2717008,"Activo"
2717009,"Activo"
2717010,"Activo"
2717011,"Activo"
2717012,"Activo"
2717013,"Activo"
2717014,"Activo"
2717015,"Activo"
2717016,"Activo"
2717017,"Activo"
2717018,"Activo"
2717019,"Activo"
2717020,"Activo"
2717021,"Activo"
2717022,"Activo"
2717023,"Activo"
2717024,"Activo"
2717025,"Activo"
2717026,"Activo"
2717027,"Activo"
2717028,"Activo"
2717029,"Activo"
2717030,"Activo"
2717031,"Activo"
2717032,"Activo"
2717033,"Activo"
2717034,"Activo"
2717035,"Activo"
2717036,"Activo"
2717037,"Activo"
2717038,"Activo"
2717039,"Activo"
2717040,"Activo"
2717041,"Activo"
2717042,"Activo"
2717043,"Activo"
2717044,"Activo"
2717045,"Activo"
2717046,"Activo"
2717047,"Activo"
2717048,"Activo"
2717049,"Activo"
2717050,"Activo"
2717051,"Activo"
2717052,"Activo"
2717053,"Activo"
2717054,"Activo"
2717055,"Activo"
2717056,"Activo"
2717057,"Activo"
2717058,"Activo"
2717059,"Activo"
2717060,"Activo"
2717061,"Activo"
2717062,"Activo"
2717063,"Activo"
2717064,"Activo"
2717065,"Activo"
2717066,"Activo"
2717067,"Activo"
2717068,"Activo"
2717069,"Activo"
2717070,"Activo"
2717071,"Activo"
2717072,"Activo"
2717073,"Activo"
2801005,"Activo"
2801010,"Activo"
2801016,"Activo"
2801017,"Activo"
2801021,"Activo"
2801022,"Activo"
2801032,"Activo"
2801033,"Activo"
2801034,"Activo"
2801035,"Activo"
2801036,"Activo"
2801037,"Activo"
2801038,"Activo"
2801039,"Activo"
2801040,"Activo"
2801041,"Activo"
2801042,"Activo"
2801043,"Activo"
2801045,"Activo"
2801046,"Activo"
2801048,"Activo"
2801049,"Activo"
2801050,"Activo"
2801051,"Activo"
2801052,"Activo"
2801054,"Activo"
2801056,"Activo"
2801058,"Activo"
2801060,"Activo"
2801061,"Activo"
2801062,"Activo"
2801063,"Activo"
2801065,"Activo"
2801066,"Activo"
2801067,"Activo"
2801068,"Activo"
2801069,"Activo"
2801070,"Activo"
2801072,"Activo"
2801074,"Activo"
2801075,"Activo"
2801076,"Activo"
2801077,"Activo"
2801078,"Activo"
2801079,"Activo"
2801080,"Activo"
2801081,"Activo"
2801084,"Activo"
2801085,"Activo"
2801086,"Activo"
2801089,"Activo"
2801090,"Activo"
2801091,"Activo"
2801092,"Activo"
2801093,"Activo"
2801094,"Activo"
2801095,"Activo"
2801096,"Activo"
2801097,"Activo"
2801098,"Activo"
2801099,"Activo"
2801100,"Activo"
2801101,"Activo"
2801102,"Activo"
2801103,"Activo"
2801104,"Activo"
2801105,"Activo"
2801106,"Activo"
2801107,"Activo"
2801108,"Activo"
2801109,"Activo"
2801110,"Activo"
2801111,"Activo"
2801112,"Activo"
2801113,"Activo"
2801114,"Activo"
2801115,"Activo"
2801116,"Activo"
2801117,"Activo"
2801118,"Activo"
2801119,"Activo"
2801120,"Activo"
2801121,"Activo"
2801122,"Activo"
2801123,"Activo"
2801124,"Activo"
2801125,"Activo"
2801126,"Activo"
2801127,"Activo"
2801128,"Activo"
2801129,"Activo"
2801130,"Activo"
2801131,"Activo"
2801132,"Activo"
2801133,"Activo"
2801134,"Activo"
2801135,"Activo"
2804002,"Activo"
2804007,"Activo"
2806001,"Activo"
2806005,"Activo"
2806006,"Activo"
2806007,"Activo"
2806010,"Activo"
2806012,"Activo"
2806013,"Activo"
2806014,"Activo"
2806015,"Activo"
2806016,"Activo"
2806017,"Activo"
2806018,"Activo"
2806019,"Activo"
2806020,"Activo"
2806021,"Activo"
2806022,"Activo"
2807001,"Activo"
2807002,"Activo"
2807003,"Activo"
2807004,"Activo"
2807005,"Activo"
2811002,"Activo"
2812001,"Activo"
2812004,"Activo"
2820001,"Activo"
2820002,"Activo"
2820003,"Activo"
2820004,"Activo"
2820005,"Activo"
2820006,"Activo"
2820007,"Activo"
2820008,"Activo"
2820009,"Activo"
2820010,"Activo"
2820011,"Activo"
2820012,"Activo"
2820013,"Activo"
2820014,"Activo"
2820015,"Activo"
2820016,"Activo"
2820017,"Activo"
2820018,"Activo"
2826003,"Activo"
2904001,"Activo"
2904002,"Activo"
2904003,"Activo"
2904004,"Activo"
2904081,"Activo"
2904082,"Activo"
2910001,"Activo"
2910002,"Activo"
2910080,"Activo"
2910082,"Activo"
2910083,"Activo"
2910084,"Activo"
2910085,"Activo"
2910086,"Activo"
2910087,"Activo"
2911002,"Activo"
2911003,"Activo"
2911004,"Activo"
2911005,"Activo"
2911006,"Activo"
2911007,"Activo"
2911008,"Activo"
2911009,"Activo"
2912001,"Activo"
2912002,"Activo"
2912003,"Activo"
2912004,"Activo"
2912005,"Activo"
2912006,"Activo"
2912007,"Activo"
2912008,"Activo"
2922003,"Activo"
2922005,"Activo"
2922008,"Activo"
2922011,"Activo"
2922012,"Activo"
2922013,"Activo"
2922015,"Activo"
2922017,"Activo"
2922080,"Activo"
2922081,"Activo"
2922083,"Activo"
2922084,"Activo"
2922085,"Activo"
2922086,"Activo"
2926001,"Activo"
2926002,"Activo"
2926004,"Activo"
2926080,"Activo"
2926081,"Activo"
2926082,"Activo"
2926083,"Activo"
2926084,"Activo"
3001001,"Activo"
3001004,"Activo"
3001006,"Activo"
3001009,"Activo"
